id,cuisine
28828,italian
42205,southern_us
36725,mexican
10316,cajun_creole
33623,indian
39291,brazilian
49350,indian
14699,thai
21702,southern_us
41906,cajun_creole
4489,southern_us
24409,italian
29332,japanese
8337,chinese
918,korean
12435,japanese
48231,mexican
28383,greek
4545,mexican
13102,japanese
33947,french
24615,chinese
49589,southern_us
41481,filipino
38905,cajun_creole
19812,cajun_creole
6160,chinese
38993,mexican
34354,indian
31246,chinese
35369,southern_us
21637,french
49617,mexican
23003,french
40683,french
17920,french
18021,italian
46780,chinese
1684,southern_us
1953,japanese
15537,indian
2489,chinese
34708,greek
47554,italian
30298,italian
23459,italian
2593,irish
7216,british
35883,mexican
27039,irish
47957,jamaican
7815,mexican
5270,mexican
10768,mexican
29740,southern_us
3068,italian
29535,spanish
7182,french
7796,chinese
41409,cajun_creole
39671,italian
28559,chinese
32146,chinese
23439,cajun_creole
31391,indian
42855,mexican
11813,cajun_creole
48272,vietnamese
12263,southern_us
2787,mexican
16385,cajun_creole
42523,italian
26150,irish
17544,mexican
29802,italian
4294,italian
12696,french
9075,russian
20159,vietnamese
31282,mexican
13057,chinese
26814,spanish
23909,french
27882,indian
43452,cajun_creole
40246,japanese
8493,chinese
13302,italian
25606,thai
14808,chinese
40265,spanish
13155,italian
28097,italian
32076,spanish
36969,mexican
13698,italian
38513,italian
15605,french
47688,southern_us
22326,southern_us
43488,french
10245,indian
16145,italian
9985,italian
37746,greek
41400,chinese
26614,irish
5327,irish
13015,chinese
13811,cajun_creole
10180,cajun_creole
8164,french
47951,japanese
42025,mexican
10865,brazilian
16815,italian
1025,moroccan
42784,italian
18319,indian
34353,french
44922,mexican
16240,mexican
29745,cajun_creole
2336,thai
17294,greek
1449,indian
30410,mexican
43341,french
39594,italian
8543,italian
27176,mexican
36562,italian
23285,chinese
26787,italian
6506,thai
8552,italian
46196,mexican
22828,thai
43621,southern_us
47602,french
14329,mexican
2924,chinese
5741,jamaican
10485,italian
12878,cajun_creole
21771,mexican
21059,spanish
4148,japanese
21537,french
45452,italian
15489,korean
46585,french
18791,cajun_creole
40072,greek
17587,chinese
7758,cajun_creole
2853,mexican
18218,thai
21720,cajun_creole
20872,brazilian
22022,jamaican
17887,italian
11422,british
28294,southern_us
17435,french
43716,cajun_creole
40489,thai
32770,italian
16078,mexican
46460,spanish
12472,southern_us
14100,french
14120,indian
40951,mexican
30897,italian
16708,british
13341,italian
49029,japanese
14064,southern_us
1668,moroccan
28769,southern_us
7239,southern_us
25963,southern_us
34427,irish
6520,mexican
10300,indian
1232,mexican
42870,vietnamese
33802,italian
46501,southern_us
32949,cajun_creole
4085,cajun_creole
30682,italian
47315,southern_us
28249,mexican
1084,mexican
25559,southern_us
30714,japanese
13272,chinese
6781,french
43462,southern_us
8440,mexican
23799,mexican
42977,indian
20214,vietnamese
19527,french
27604,moroccan
15134,italian
21241,thai
3240,japanese
19794,jamaican
37385,mexican
5783,southern_us
30232,italian
26019,greek
48921,irish
20762,moroccan
30226,jamaican
4783,chinese
45445,irish
35042,italian
33632,french
38332,chinese
32651,italian
19338,chinese
28320,mexican
1488,japanese
33940,indian
2539,cajun_creole
29026,mexican
25889,cajun_creole
23589,french
12933,filipino
29127,indian
3207,greek
45732,japanese
47696,vietnamese
30481,indian
45419,mexican
11406,italian
42319,mexican
35370,southern_us
42436,thai
27895,chinese
1645,mexican
8787,mexican
7461,cajun_creole
29368,moroccan
29881,cajun_creole
32040,mexican
7843,greek
6254,indian
7747,italian
36361,italian
31378,mexican
27634,greek
48903,italian
46841,jamaican
47660,mexican
37772,thai
18485,mexican
36815,moroccan
45159,italian
30140,italian
5126,british
15363,irish
169,italian
14652,chinese
42988,mexican
26067,irish
22917,irish
18652,indian
42035,korean
39445,brazilian
41203,thai
27623,mexican
142,cajun_creole
27341,thai
41923,thai
49169,japanese
16288,irish
9043,indian
49711,italian
21753,indian
40211,italian
48168,moroccan
29426,japanese
45945,chinese
33165,indian
40521,mexican
21437,italian
47064,vietnamese
47807,mexican
32414,french
11265,thai
27139,cajun_creole
39830,thai
36628,italian
42118,mexican
5928,french
37463,mexican
36066,mexican
16508,spanish
11464,italian
17321,italian
5914,vietnamese
19438,italian
47580,mexican
29886,chinese
35229,filipino
39538,mexican
10650,italian
48346,mexican
44205,cajun_creole
877,moroccan
40408,thai
4172,filipino
1663,italian
29813,indian
3292,cajun_creole
6288,chinese
37606,mexican
26786,italian
2040,southern_us
38025,moroccan
10171,mexican
24997,cajun_creole
21397,mexican
1217,mexican
38381,italian
1409,mexican
15901,mexican
42619,japanese
38670,mexican
13511,japanese
45294,southern_us
41236,cajun_creole
33370,irish
9032,filipino
26182,indian
21629,moroccan
19518,cajun_creole
11588,japanese
3716,mexican
47711,indian
47286,mexican
28877,italian
40039,french
9224,southern_us
24373,italian
45305,italian
30758,irish
48652,mexican
24586,jamaican
26338,italian
1670,chinese
37582,italian
48132,chinese
46066,indian
34164,chinese
66,vietnamese
11006,thai
28726,mexican
13320,chinese
6574,mexican
21779,italian
42114,chinese
12197,mexican
35257,italian
37169,cajun_creole
42169,thai
16124,french
6352,chinese
47452,italian
7839,thai
5569,vietnamese
30849,jamaican
25544,irish
4887,italian
11538,southern_us
35958,italian
31577,thai
12233,cajun_creole
43454,spanish
26373,mexican
43145,british
5308,thai
23614,southern_us
36948,italian
12315,japanese
30020,italian
19231,italian
38534,mexican
45750,italian
48778,southern_us
20026,cajun_creole
22978,mexican
26662,chinese
46218,italian
39341,southern_us
38395,mexican
18871,indian
12468,italian
13360,mexican
22233,italian
30352,thai
13345,mexican
6330,mexican
12867,french
35225,russian
33826,southern_us
36993,french
44847,italian
10197,irish
28737,irish
25095,french
14063,mexican
811,italian
20335,jamaican
30826,indian
4452,chinese
30862,french
10282,french
47567,mexican
16553,mexican
5045,russian
47528,mexican
3979,italian
17254,cajun_creole
6293,jamaican
42706,french
47432,mexican
45496,italian
25936,chinese
46258,italian
36625,mexican
4642,korean
35698,italian
19996,southern_us
10388,french
36298,italian
43253,italian
1089,mexican
47,chinese
257,southern_us
16979,filipino
31697,italian
49012,mexican
7592,southern_us
44884,spanish
41859,mexican
9969,mexican
45041,filipino
48098,french
27238,italian
4466,thai
11350,mexican
30506,mexican
439,mexican
4342,french
47474,indian
25254,indian
18255,french
9547,mexican
3889,cajun_creole
26976,indian
19218,korean
31837,chinese
27254,mexican
26282,french
5443,vietnamese
11516,japanese
23265,chinese
49204,indian
14502,chinese
22711,italian
27402,filipino
4743,chinese
13632,spanish
46530,cajun_creole
12173,korean
44493,southern_us
14241,french
3151,italian
17375,italian
26969,indian
42219,italian
49466,southern_us
7994,british
16972,indian
44688,mexican
25657,italian
40806,japanese
10201,italian
47124,thai
24523,thai
34597,indian
32015,thai
46696,irish
49239,mexican
28501,indian
37207,chinese
38224,irish
18565,mexican
46164,mexican
4052,greek
28544,indian
10961,italian
15916,indian
36744,british
41984,greek
48278,italian
25010,chinese
21242,japanese
30310,indian
23801,indian
29614,brazilian
34667,mexican
48159,italian
20747,mexican
44625,mexican
7173,greek
16676,southern_us
3667,cajun_creole
36594,southern_us
26511,indian
19351,italian
48982,chinese
27934,french
22595,mexican
7256,korean
4306,cajun_creole
41919,french
23236,mexican
7329,southern_us
38382,indian
42257,spanish
17600,mexican
40730,mexican
1192,italian
37189,irish
2913,jamaican
7118,filipino
42223,indian
25690,italian
8267,indian
35989,irish
774,thai
23158,thai
12071,mexican
26537,italian
49537,italian
19990,italian
27876,italian
20823,chinese
31393,mexican
23239,british
21141,southern_us
43585,greek
30493,mexican
42985,chinese
31089,italian
46974,jamaican
40018,indian
28153,italian
10967,thai
14240,mexican
24871,italian
16258,italian
28001,korean
49299,chinese
47808,french
37960,vietnamese
34733,italian
48741,southern_us
10230,italian
46275,brazilian
17152,mexican
36201,irish
16907,italian
3244,indian
11434,chinese
22402,cajun_creole
26624,vietnamese
21558,french
4847,indian
17174,italian
21995,mexican
27335,southern_us
14696,italian
48923,southern_us
32508,mexican
36585,chinese
15904,mexican
19319,french
17017,spanish
35561,italian
45518,chinese
6489,chinese
14423,cajun_creole
26068,italian
32687,italian
18684,mexican
25918,japanese
35353,italian
37689,indian
32830,thai
6984,vietnamese
29526,vietnamese
42546,italian
30742,korean
38469,indian
6678,mexican
17413,chinese
20110,jamaican
43229,irish
27133,italian
48411,japanese
11098,italian
18024,moroccan
22540,french
1013,indian
35057,cajun_creole
20177,thai
26323,italian
4227,spanish
34461,indian
4540,french
36457,french
37262,korean
16041,indian
25790,southern_us
26546,french
5295,spanish
26689,japanese
11129,southern_us
42373,mexican
15183,indian
20054,thai
22088,moroccan
26034,mexican
7442,italian
39855,greek
16795,indian
45938,italian
21187,italian
24985,thai
19293,mexican
35190,spanish
48511,jamaican
24429,russian
16069,italian
46173,indian
33861,chinese
17499,italian
29095,mexican
27355,japanese
23,chinese
14299,thai
15939,greek
26371,japanese
1544,korean
15996,cajun_creole
28808,mexican
28521,greek
22276,japanese
45421,southern_us
1388,moroccan
16838,mexican
4167,mexican
19525,southern_us
9051,spanish
13537,french
34265,cajun_creole
28948,moroccan
11263,italian
42791,french
37584,cajun_creole
49538,indian
20135,indian
46558,italian
9349,southern_us
10859,southern_us
9623,vietnamese
3610,indian
29537,cajun_creole
35360,mexican
22957,mexican
39629,italian
15631,mexican
24105,chinese
15747,mexican
48668,mexican
46662,italian
38318,irish
48588,mexican
44549,mexican
37552,cajun_creole
19931,southern_us
23871,italian
23762,chinese
25303,italian
11340,moroccan
13980,southern_us
7656,chinese
47486,indian
22621,brazilian
9479,southern_us
13281,french
22624,brazilian
27542,irish
5778,brazilian
48800,indian
744,italian
27747,southern_us
15511,mexican
39843,french
40129,greek
2236,korean
42882,italian
2860,chinese
12167,jamaican
44860,italian
38237,cajun_creole
27239,french
20091,spanish
24091,british
13303,southern_us
17,italian
16887,japanese
31862,southern_us
14437,cajun_creole
35092,cajun_creole
47641,italian
10067,indian
15037,mexican
20058,french
16841,italian
35002,mexican
17689,mexican
13224,italian
18356,cajun_creole
10950,mexican
37642,italian
1801,mexican
36059,mexican
5105,italian
18460,cajun_creole
26501,french
31066,mexican
15589,southern_us
5933,mexican
31444,irish
42571,chinese
10448,southern_us
11830,chinese
7223,italian
46537,italian
27269,vietnamese
44139,spanish
11162,mexican
38781,french
25429,filipino
3987,mexican
3063,italian
392,mexican
656,spanish
28508,chinese
42332,brazilian
41775,southern_us
14167,southern_us
1555,italian
24872,italian
40323,italian
28209,thai
8772,brazilian
33557,mexican
15016,italian
14866,chinese
1638,chinese
37006,southern_us
29914,cajun_creole
797,cajun_creole
4209,chinese
34027,greek
15378,french
25802,mexican
21683,french
30958,spanish
5558,vietnamese
29792,italian
35869,cajun_creole
24364,cajun_creole
35401,southern_us
1820,greek
22651,french
39614,italian
41834,spanish
21043,southern_us
14615,french
47588,greek
38983,spanish
31441,southern_us
33455,chinese
25078,brazilian
14162,italian
14603,chinese
40713,italian
43872,indian
29222,mexican
37701,jamaican
33720,japanese
43660,mexican
44613,indian
12178,vietnamese
45641,chinese
42803,filipino
47145,moroccan
21925,cajun_creole
17233,mexican
28029,french
2601,mexican
45781,italian
37326,mexican
46034,thai
12813,mexican
29934,chinese
29247,mexican
48076,mexican
11352,mexican
42956,italian
32918,mexican
607,chinese
7801,irish
45246,italian
31901,mexican
20449,thai
19367,mexican
41457,cajun_creole
12159,indian
48164,spanish
48884,french
33137,indian
23778,greek
17154,italian
49078,indian
11125,southern_us
4280,cajun_creole
33377,brazilian
15884,italian
44340,italian
25351,chinese
23271,mexican
36191,italian
48074,french
47618,indian
20153,mexican
40548,italian
22858,italian
6224,mexican
31972,southern_us
4190,italian
22066,italian
45809,filipino
16888,cajun_creole
41177,thai
2585,southern_us
34835,italian
27465,vietnamese
32614,vietnamese
23845,mexican
8345,thai
15313,filipino
36741,british
6845,french
24184,thai
10632,spanish
46732,thai
7328,korean
37610,jamaican
39472,mexican
26291,italian
30621,japanese
5188,italian
29760,italian
45337,italian
31663,chinese
3965,moroccan
19981,spanish
23268,french
39421,southern_us
19286,southern_us
33493,mexican
18035,greek
19669,southern_us
6073,southern_us
10457,southern_us
24605,italian
37873,mexican
3753,mexican
8218,spanish
28513,vietnamese
40161,southern_us
35777,mexican
38159,chinese
20380,mexican
20309,mexican
22178,italian
44534,chinese
36812,brazilian
771,southern_us
14453,cajun_creole
37861,cajun_creole
40670,filipino
33687,korean
11720,british
41612,indian
27089,southern_us
18732,southern_us
46522,japanese
44217,cajun_creole
10202,southern_us
40090,mexican
9314,filipino
38428,italian
25439,japanese
39775,chinese
13463,mexican
21501,italian
47894,chinese
6270,cajun_creole
37860,italian
21988,cajun_creole
7205,spanish
12797,mexican
45258,irish
30940,southern_us
9264,chinese
14576,jamaican
28890,mexican
20128,indian
7330,thai
20464,mexican
19619,filipino
37972,british
41015,italian
47310,french
27652,mexican
42503,mexican
19581,indian
20539,british
13159,italian
45674,southern_us
25381,french
17734,indian
15502,mexican
1949,mexican
7784,irish
23870,indian
42,italian
34881,cajun_creole
2680,southern_us
10299,indian
3737,vietnamese
42343,cajun_creole
21785,italian
8581,mexican
42710,vietnamese
16804,thai
37626,italian
48805,italian
2746,japanese
24899,japanese
25649,french
6723,italian
34402,italian
3080,mexican
26264,chinese
37408,chinese
117,mexican
34481,greek
43553,indian
39747,indian
30499,cajun_creole
19980,indian
32277,thai
36165,mexican
2649,southern_us
17428,jamaican
31069,indian
26188,cajun_creole
8944,korean
2473,italian
14931,italian
21552,thai
13444,mexican
46119,italian
37942,filipino
32162,french
36605,jamaican
48647,cajun_creole
12709,greek
1405,japanese
34269,italian
31633,mexican
29169,french
10732,southern_us
40433,indian
30014,french
48847,indian
26587,greek
36983,indian
34931,italian
4244,chinese
16864,mexican
17047,moroccan
34698,mexican
44532,japanese
23604,french
27463,russian
34501,vietnamese
13649,greek
988,filipino
27926,mexican
40240,thai
18053,italian
22028,southern_us
39276,italian
39745,italian
30015,mexican
22494,indian
12204,japanese
43428,southern_us
45026,mexican
28904,italian
25853,italian
25684,italian
31720,irish
9748,moroccan
34476,spanish
32266,mexican
46371,southern_us
27590,mexican
38339,greek
18848,indian
14586,brazilian
32960,southern_us
16071,thai
4465,southern_us
11751,spanish
17484,cajun_creole
12431,mexican
14316,italian
350,mexican
8350,mexican
8150,brazilian
12811,greek
29552,cajun_creole
15059,southern_us
30181,irish
5940,mexican
3558,southern_us
1301,mexican
36040,french
17620,italian
34863,southern_us
22221,mexican
43531,italian
29487,chinese
38609,filipino
35173,vietnamese
21574,italian
17311,italian
24821,spanish
9045,indian
41741,british
37423,thai
32994,mexican
1745,french
48841,italian
44365,southern_us
48137,italian
32281,mexican
28754,greek
8846,cajun_creole
9325,korean
23826,thai
3729,chinese
32854,mexican
24634,japanese
35683,italian
41237,mexican
14264,irish
14540,filipino
34479,chinese
43676,thai
4334,mexican
45219,mexican
38586,indian
18898,french
9186,italian
23776,southern_us
12057,mexican
7286,brazilian
17178,indian
29828,indian
39864,british
45033,southern_us
5234,mexican
5148,indian
17511,cajun_creole
11619,mexican
18537,mexican
8098,vietnamese
665,chinese
3284,cajun_creole
33577,mexican
582,italian
23054,greek
1107,brazilian
44356,french
11102,chinese
10639,italian
32597,thai
3225,greek
10069,italian
1725,southern_us
22430,cajun_creole
11695,mexican
1996,southern_us
4363,japanese
22108,greek
24945,italian
18023,moroccan
38926,cajun_creole
47046,mexican
10334,southern_us
47439,indian
6390,indian
25613,southern_us
941,french
23577,italian
37256,moroccan
23274,greek
5266,mexican
15242,japanese
10095,mexican
6494,italian
18939,vietnamese
9909,mexican
37592,japanese
45816,mexican
5794,southern_us
48883,mexican
22861,indian
30746,mexican
43915,italian
15762,italian
2193,mexican
22184,chinese
18771,french
39251,vietnamese
33808,thai
31324,french
23025,japanese
6685,vietnamese
8806,mexican
45128,chinese
47906,mexican
16457,mexican
41292,spanish
11479,italian
31614,chinese
12477,japanese
23867,mexican
5114,jamaican
48589,french
20323,mexican
24453,mexican
10894,italian
22331,korean
39611,british
43758,southern_us
3677,british
9868,indian
7365,italian
36795,cajun_creole
47681,indian
9738,cajun_creole
1975,thai
21202,mexican
7444,spanish
35829,mexican
4093,italian
14822,southern_us
21688,spanish
38816,french
27283,spanish
7176,irish
24786,thai
34405,jamaican
635,french
7364,chinese
23908,indian
35214,korean
49205,filipino
18914,italian
15346,korean
23098,italian
46704,mexican
11788,japanese
41012,japanese
34837,mexican
5497,italian
13835,mexican
39134,irish
42029,southern_us
12570,italian
27268,french
23854,cajun_creole
45995,chinese
4377,chinese
18561,southern_us
11215,japanese
45362,italian
24466,mexican
36425,southern_us
48902,filipino
11196,mexican
6030,mexican
37762,chinese
29460,italian
45798,southern_us
31388,cajun_creole
37731,japanese
18867,cajun_creole
9122,southern_us
17542,chinese
22349,japanese
44970,thai
35984,cajun_creole
30711,irish
30977,french
12105,british
22538,thai
31376,indian
7125,japanese
16878,mexican
26002,french
35469,british
20587,japanese
41172,chinese
46381,italian
22031,filipino
45673,mexican
6003,thai
9798,greek
19125,irish
1932,mexican
9091,greek
42088,italian
22797,thai
30950,chinese
31545,mexican
31409,indian
32783,chinese
3096,vietnamese
40650,indian
3133,italian
12746,southern_us
26859,cajun_creole
7415,italian
25636,french
45735,vietnamese
2629,spanish
18969,irish
24320,italian
43959,japanese
20094,southern_us
47316,chinese
30590,mexican
4974,greek
26792,japanese
27920,chinese
30368,chinese
37035,japanese
49117,thai
12891,mexican
7148,french
22433,brazilian
14863,japanese
15255,french
18172,italian
34497,italian
16484,spanish
23341,italian
30034,british
11474,spanish
28817,spanish
32402,vietnamese
2511,thai
12043,southern_us
33713,mexican
19924,indian
768,cajun_creole
38569,italian
19134,filipino
29710,british
5489,mexican
1535,chinese
11779,indian
42927,southern_us
19975,mexican
44318,italian
5063,filipino
20722,spanish
7340,mexican
38333,mexican
18475,irish
28125,indian
7617,korean
9674,southern_us
41087,brazilian
15430,vietnamese
38896,southern_us
42133,mexican
19220,spanish
1576,mexican
4293,indian
8292,italian
9704,japanese
2675,chinese
1664,italian
4488,mexican
46837,thai
42167,french
46449,british
26984,mexican
26665,mexican
40053,italian
10691,italian
47916,chinese
10955,spanish
13514,mexican
22487,italian
34831,spanish
23650,jamaican
34852,irish
28749,southern_us
5536,italian
30894,jamaican
2366,italian
17105,italian
15327,brazilian
41887,italian
5920,indian
32376,mexican
27864,southern_us
10361,southern_us
20878,southern_us
25461,southern_us
14051,thai
44849,british
1541,filipino
908,southern_us
12059,cajun_creole
19464,greek
6120,greek
34498,greek
16666,chinese
19118,italian
1484,italian
47998,italian
30282,chinese
28974,cajun_creole
16893,mexican
49223,chinese
35482,southern_us
29500,mexican
26270,mexican
21551,italian
18571,indian
4144,southern_us
8436,japanese
24343,jamaican
5706,italian
34003,chinese
31332,mexican
30861,mexican
25779,mexican
5531,mexican
9085,southern_us
14711,vietnamese
31632,italian
38002,italian
4562,italian
26604,japanese
21800,southern_us
25844,chinese
6113,greek
48105,italian
26886,vietnamese
30639,italian
41040,korean
35359,mexican
40971,french
26403,cajun_creole
45138,indian
27629,italian
16379,french
39698,spanish
43697,mexican
12935,chinese
30260,southern_us
27705,southern_us
30896,brazilian
33072,italian
18562,korean
27340,italian
39247,italian
35549,mexican
17226,southern_us
42827,french
48490,italian
38311,indian
17539,italian
10841,irish
13689,jamaican
5138,brazilian
18428,chinese
47495,filipino
3844,mexican
41911,southern_us
28558,spanish
37652,french
43320,spanish
3265,japanese
30471,japanese
37488,mexican
46154,italian
17884,italian
41232,cajun_creole
18734,british
13743,mexican
36343,southern_us
7030,spanish
24613,chinese
38710,korean
12280,chinese
29996,japanese
27749,vietnamese
8235,russian
2938,greek
47824,mexican
21818,chinese
10005,vietnamese
27040,mexican
48042,french
18261,spanish
44149,thai
17768,spanish
17698,cajun_creole
1200,italian
17410,indian
12595,mexican
48891,jamaican
17784,southern_us
11882,french
38280,moroccan
480,french
26355,italian
45386,mexican
42955,greek
31678,jamaican
4506,french
44155,chinese
11633,chinese
21253,mexican
46025,mexican
10314,italian
46874,vietnamese
38432,cajun_creole
48935,mexican
2490,thai
8591,italian
26318,southern_us
37469,chinese
4102,filipino
15647,southern_us
9121,italian
7929,italian
38228,russian
14957,southern_us
18414,mexican
5231,italian
33604,japanese
12735,italian
19523,japanese
7853,mexican
33163,southern_us
5630,moroccan
35049,italian
7965,southern_us
39821,irish
27157,indian
28318,italian
11275,italian
4034,vietnamese
37380,southern_us
3470,korean
701,chinese
37996,french
10483,southern_us
18610,italian
42759,filipino
11426,italian
44136,italian
24261,southern_us
8985,spanish
28040,thai
31071,mexican
6453,indian
48762,indian
36159,brazilian
21417,vietnamese
26451,irish
19979,thai
44803,brazilian
35560,thai
39937,cajun_creole
6593,japanese
31735,southern_us
13153,italian
1411,italian
31664,british
32101,southern_us
33367,mexican
46628,southern_us
32747,thai
2377,mexican
14640,japanese
48493,indian
6752,japanese
17519,southern_us
45167,korean
5975,cajun_creole
28189,japanese
37891,italian
31530,italian
22880,mexican
41020,mexican
32047,chinese
30877,thai
6700,indian
34641,mexican
25706,italian
35164,italian
10066,russian
11681,italian
40920,italian
43481,cajun_creole
33705,mexican
46679,cajun_creole
17635,chinese
6235,southern_us
49572,korean
14373,japanese
25511,chinese
47652,cajun_creole
24214,chinese
40625,chinese
20447,french
13533,indian
10195,mexican
27795,spanish
23014,italian
7561,spanish
23812,mexican
24952,italian
41557,greek
15847,southern_us
20202,thai
16301,chinese
27106,indian
5037,mexican
15253,italian
22270,cajun_creole
39918,irish
11398,filipino
44174,irish
8231,southern_us
34639,cajun_creole
33855,italian
14041,cajun_creole
37934,italian
6104,brazilian
27251,thai
47206,mexican
46137,spanish
31102,italian
33073,mexican
4661,french
25610,brazilian
31029,chinese
23440,irish
42385,thai
45895,indian
34229,mexican
31486,french
47198,southern_us
23006,spanish
14166,vietnamese
12425,italian
46583,greek
20880,filipino
13762,mexican
47701,italian
26679,chinese
7296,indian
8520,italian
34428,chinese
40138,cajun_creole
1967,french
12854,cajun_creole
12646,japanese
40178,mexican
16990,mexican
172,french
28381,italian
41826,mexican
36860,italian
20795,greek
6626,italian
20589,mexican
4024,french
34359,mexican
29651,russian
49442,mexican
5049,italian
1337,italian
29433,italian
10717,cajun_creole
15957,filipino
20499,cajun_creole
38018,italian
18150,italian
46524,brazilian
40473,filipino
21554,irish
42695,japanese
48951,filipino
46544,italian
8376,british
33109,french
41448,chinese
11784,chinese
36889,chinese
47140,french
16207,thai
4708,cajun_creole
9630,spanish
43778,moroccan
5540,british
33015,mexican
32258,italian
49287,italian
36720,cajun_creole
14956,southern_us
36140,thai
31818,thai
15827,italian
16331,mexican
39064,italian
17103,chinese
42799,cajun_creole
46829,italian
39560,italian
19496,british
23809,chinese
4056,italian
1214,italian
27520,italian
28815,filipino
38950,southern_us
9720,moroccan
16896,italian
23108,indian
44539,french
45542,spanish
10080,mexican
10467,greek
29668,filipino
6948,jamaican
18308,irish
41138,mexican
35252,chinese
45559,italian
45169,mexican
22539,cajun_creole
14601,mexican
46738,japanese
36644,indian
18064,southern_us
12989,thai
29125,italian
10810,greek
39796,spanish
30688,cajun_creole
25386,cajun_creole
5550,irish
26998,italian
30398,southern_us
40333,mexican
24265,southern_us
18953,indian
24287,cajun_creole
36631,southern_us
33500,chinese
9719,italian
18589,chinese
25430,irish
48525,mexican
4337,thai
30578,mexican
18333,french
7556,mexican
13108,italian
30208,spanish
23114,mexican
46118,japanese
37800,french
3390,french
7445,italian
34030,italian
40358,cajun_creole
40028,italian
45708,cajun_creole
7393,chinese
3619,italian
29848,indian
25705,italian
25919,cajun_creole
4874,chinese
47709,mexican
30281,french
16044,southern_us
1353,thai
1339,brazilian
48060,korean
12829,italian
24191,mexican
3859,chinese
10744,chinese
45958,italian
9028,french
45733,italian
21752,japanese
21085,indian
45884,cajun_creole
22860,southern_us
39506,southern_us
25569,thai
36896,italian
33018,mexican
15341,italian
18983,southern_us
5885,italian
18704,italian
31610,italian
3401,french
35168,mexican
29209,british
36347,vietnamese
1785,italian
38673,indian
49486,thai
13583,southern_us
33926,chinese
40470,french
26337,cajun_creole
6731,greek
44459,japanese
22824,french
29264,thai
25558,british
23080,mexican
14670,southern_us
27553,italian
17525,thai
6077,cajun_creole
24098,chinese
2510,indian
26921,french
23088,italian
31468,indian
32381,southern_us
44835,southern_us
32368,italian
27208,italian
14242,thai
19659,jamaican
43094,french
15760,indian
11814,italian
15262,japanese
21825,cajun_creole
39447,greek
18247,italian
32682,southern_us
37504,british
20319,southern_us
32522,mexican
44455,southern_us
49148,greek
2114,italian
31361,indian
28348,italian
22226,italian
33911,spanish
16916,italian
35988,italian
43563,italian
35964,chinese
26651,mexican
15924,southern_us
48851,italian
23692,irish
44971,cajun_creole
31673,indian
11741,russian
1087,italian
36591,moroccan
24651,mexican
16791,brazilian
28578,chinese
4537,italian
24876,vietnamese
31584,southern_us
39456,thai
39474,british
11103,thai
17650,mexican
40495,southern_us
3434,mexican
10911,cajun_creole
35249,thai
8344,chinese
47259,cajun_creole
42808,british
39649,indian
316,italian
43351,moroccan
32617,french
27624,southern_us
8796,mexican
43592,indian
45582,italian
31146,mexican
22025,indian
33118,french
7641,french
48678,jamaican
36267,korean
29542,mexican
15157,mexican
14285,italian
40043,italian
3532,italian
16823,mexican
4961,italian
27022,korean
41659,french
31690,italian
41702,mexican
13661,mexican
8855,mexican
30533,thai
30909,southern_us
47943,italian
45916,mexican
33460,mexican
35100,mexican
31513,mexican
15005,southern_us
21308,british
14321,southern_us
719,italian
45509,italian
10308,indian
2071,thai
853,thai
30255,italian
47546,mexican
13974,french
11583,indian
36373,french
45398,mexican
36622,korean
46510,thai
15712,southern_us
36418,mexican
38314,italian
27960,southern_us
14656,japanese
3838,italian
18439,mexican
15998,irish
31815,italian
21879,spanish
40095,filipino
43972,japanese
23982,italian
23836,cajun_creole
46159,mexican
4302,southern_us
35145,indian
30222,indian
30560,chinese
19781,vietnamese
16250,spanish
32866,thai
31665,french
47334,chinese
34527,italian
5760,indian
13027,italian
20855,italian
8816,thai
45001,thai
9143,russian
19989,chinese
42673,mexican
30565,italian
26924,jamaican
22404,mexican
4272,chinese
2728,italian
26853,southern_us
20862,korean
25107,italian
38168,italian
7053,spanish
28624,italian
7237,cajun_creole
18398,british
46793,irish
31501,cajun_creole
20617,mexican
28046,moroccan
17167,italian
30370,spanish
31984,vietnamese
25643,jamaican
6394,mexican
34282,brazilian
47658,mexican
24087,spanish
26732,mexican
29627,french
37412,greek
15435,southern_us
26066,japanese
47869,jamaican
48059,mexican
39577,filipino
41509,indian
34606,indian
2021,chinese
2532,french
27724,italian
8754,mexican
4301,cajun_creole
25137,thai
24483,mexican
8566,japanese
46526,mexican
42148,mexican
17663,chinese
25669,italian
4011,mexican
19432,mexican
11439,mexican
1162,indian
20953,southern_us
38796,thai
30043,italian
36182,vietnamese
33840,mexican
43911,italian
5736,french
17534,thai
51,japanese
1032,southern_us
32889,british
34487,indian
49264,moroccan
5804,cajun_creole
9724,japanese
4112,mexican
16786,italian
2781,italian
5785,thai
17249,spanish
27894,italian
11444,indian
35396,indian
15083,french
36320,greek
49475,thai
32585,french
22474,italian
3014,french
40396,southern_us
36634,mexican
18543,thai
22089,french
33545,italian
29049,french
9681,chinese
31476,vietnamese
46081,irish
1293,filipino
3830,chinese
49201,chinese
4236,irish
17185,jamaican
48757,italian
48277,indian
19192,italian
23579,mexican
867,italian
919,italian
11704,mexican
10939,italian
6397,spanish
21926,cajun_creole
41831,chinese
29221,mexican
15627,southern_us
24228,southern_us
31854,vietnamese
45533,thai
24915,vietnamese
6750,italian
43562,spanish
37717,mexican
8060,indian
27317,japanese
23501,jamaican
22255,irish
27812,mexican
31490,cajun_creole
43951,italian
11407,chinese
